date,kota,month,month_sin,month_cos,ihk_kel_01_mtm,ihk_kel_03_mtm,ihk_kel_06_mtm,gt_harga_beras,gt_harga_cabai,gt_harga_telur,gt_harga_daging_ayam,gt_harga_minyak_goreng,gt_harga_bawang,gt_tiket_pesawat,gt_tiket_kereta,gt_harga_bensin,kurs_usd_idr,bi_rate_percent,harga_bbm_pertamax,oceanic_nino_index,is_ramadan,is_lebaran,pre_lebaran_1m,is_dry_season,is_rainy_season,is_el_nino,is_la_nina,bbm_price_hike_event,bi_rate_hike_event,ihk_umum_mtm_lag1,ihk_umum_mtm_lag2,ihk_umum_mtm_lag3,inflasi_general_mtm_lag1,inflasi_general_mtm_lag2,inflasi_general_mtm_lag3,inflasi_core_mtm_lag1,inflasi_core_mtm_lag2,inflasi_core_mtm_lag3,inflasi_administered_price_mtm_lag1,inflasi_administered_price_mtm_lag2,inflasi_administered_price_mtm_lag3,inflasi_volatile_good_mtm_lag1,inflasi_volatile_good_mtm_lag2,inflasi_volatile_good_mtm_lag3,gt_harga_beras_lag1,gt_harga_beras_lag2,gt_harga_beras_lag3,gt_harga_cabai_lag1,gt_harga_cabai_lag2,gt_harga_cabai_lag3,gt_harga_telur_lag1,gt_harga_telur_lag2,gt_harga_telur_lag3,gt_harga_daging_ayam_lag1,gt_harga_daging_ayam_lag2,gt_harga_daging_ayam_lag3,gt_harga_minyak_goreng_lag1,gt_harga_minyak_goreng_lag2,gt_harga_minyak_goreng_lag3,gt_harga_bawang_lag1,gt_harga_bawang_lag2,gt_harga_bawang_lag3,gt_tiket_pesawat_lag1,gt_tiket_pesawat_lag2,gt_tiket_pesawat_lag3,gt_tiket_kereta_lag1,gt_tiket_kereta_lag2,gt_tiket_kereta_lag3,gt_harga_bensin_lag1,gt_harga_bensin_lag2,gt_harga_bensin_lag3,kurs_usd_idr_lag1,kurs_usd_idr_lag2,kurs_usd_idr_lag3,bi_rate_percent_lag1,bi_rate_percent_lag2,bi_rate_percent_lag3,harga_bbm_pertamax_lag1,harga_bbm_pertamax_lag2,harga_bbm_pertamax_lag3,oceanic_nino_index_lag1,oceanic_nino_index_lag2,oceanic_nino_index_lag3,ihk_umum_mtm_roll_mean_3,ihk_umum_mtm_roll_std_3,ihk_umum_mtm_roll_mean_6,ihk_umum_mtm_roll_std_6,inflasi_general_mtm_roll_mean_3,inflasi_general_mtm_roll_std_3,inflasi_general_mtm_roll_mean_6,inflasi_general_mtm_roll_std_6,inflasi_core_mtm_roll_mean_3,inflasi_core_mtm_roll_std_3,inflasi_core_mtm_roll_mean_6,inflasi_core_mtm_roll_std_6,inflasi_administered_price_mtm_roll_mean_3,inflasi_administered_price_mtm_roll_std_3,inflasi_administered_price_mtm_roll_mean_6,inflasi_administered_price_mtm_roll_std_6,inflasi_volatile_good_mtm_roll_mean_3,inflasi_volatile_good_mtm_roll_std_3,inflasi_volatile_good_mtm_roll_mean_6,inflasi_volatile_good_mtm_roll_std_6,gt_harga_beras_diff1,gt_harga_beras_pct_change,gt_harga_cabai_diff1,gt_harga_cabai_pct_change,gt_harga_telur_diff1,gt_harga_telur_pct_change,gt_harga_daging_ayam_diff1,gt_harga_daging_ayam_pct_change,gt_harga_minyak_goreng_diff1,gt_harga_minyak_goreng_pct_change,gt_harga_bawang_diff1,gt_harga_bawang_pct_change,gt_tiket_pesawat_diff1,gt_tiket_pesawat_pct_change,gt_tiket_kereta_diff1,gt_tiket_kereta_pct_change,gt_harga_bensin_diff1,gt_harga_bensin_pct_change,gt_harga_beras_lag1_diff1,gt_harga_beras_lag1_pct_change,gt_harga_beras_lag2_diff1,gt_harga_beras_lag2_pct_change,gt_harga_beras_lag3_diff1,gt_harga_beras_lag3_pct_change,gt_harga_cabai_lag1_diff1,gt_harga_cabai_lag1_pct_change,gt_harga_cabai_lag2_diff1,gt_harga_cabai_lag2_pct_change,gt_harga_cabai_lag3_diff1,gt_harga_cabai_lag3_pct_change,gt_harga_telur_lag1_diff1,gt_harga_telur_lag1_pct_change,gt_harga_telur_lag2_diff1,gt_harga_telur_lag2_pct_change,gt_harga_telur_lag3_diff1,gt_harga_telur_lag3_pct_change,gt_harga_daging_ayam_lag1_diff1,gt_harga_daging_ayam_lag1_pct_change,gt_harga_daging_ayam_lag2_diff1,gt_harga_daging_ayam_lag2_pct_change,gt_harga_daging_ayam_lag3_diff1,gt_harga_daging_ayam_lag3_pct_change,gt_harga_minyak_goreng_lag1_diff1,gt_harga_minyak_goreng_lag1_pct_change,gt_harga_minyak_goreng_lag2_diff1,gt_harga_minyak_goreng_lag2_pct_change,gt_harga_minyak_goreng_lag3_diff1,gt_harga_minyak_goreng_lag3_pct_change,gt_harga_bawang_lag1_diff1,gt_harga_bawang_lag1_pct_change,gt_harga_bawang_lag2_diff1,gt_harga_bawang_lag2_pct_change,gt_harga_bawang_lag3_diff1,gt_harga_bawang_lag3_pct_change,gt_tiket_pesawat_lag1_diff1,gt_tiket_pesawat_lag1_pct_change,gt_tiket_pesawat_lag2_diff1,gt_tiket_pesawat_lag2_pct_change,gt_tiket_pesawat_lag3_diff1,gt_tiket_pesawat_lag3_pct_change,gt_tiket_kereta_lag1_diff1,gt_tiket_kereta_lag1_pct_change,gt_tiket_kereta_lag2_diff1,gt_tiket_kereta_lag2_pct_change,gt_tiket_kereta_lag3_diff1,gt_tiket_kereta_lag3_pct_change,gt_harga_bensin_lag1_diff1,gt_harga_bensin_lag1_pct_change,gt_harga_bensin_lag2_diff1,gt_harga_bensin_lag2_pct_change,gt_harga_bensin_lag3_diff1,gt_harga_bensin_lag3_pct_change,inflasi_general_mtm,inflasi_core_mtm,inflasi_administered_price_mtm,inflasi_volatile_good_mtm,ihk_umum_mtm
2021/06/01,surabaya,6,1.22E-16,-1,-0.9,0.05,-0.62,47,43,60,49,10,44,63,42,49,14266.53773,3.5,9000,-0.3,0,0,0,1,0,0,0,0,0,0.33,0.09,0.09,0.32,0.13,0.08,0.24,0.14,-0.03,0.48,0.11,0.02,0.39,0.15,0.56,49,53,86,39,58,80,70,83,75,68,63,61,13,18,15,47,62,66,59,49,46,45,34,33,43,40,70,14251.57667,14485.39318,14345.30652,3.5,3.5,3.5,9000,9000,9000,-0.4,-0.5,-0.7,0.083333333,0.250066658,0.166666667,0.204124145,0.096666667,0.241729877,0.121666667,0.167381799,0.173333333,0.057735027,0.123333333,0.087330789,0.126666667,0.3453018,0.07,0.259923066,-0.23,0.87429972,0.168333333,0.794189314,-2,-0.040816327,4,0.102564103,-10,-0.142857143,-19,-0.279411765,-3,-0.230769231,-3,-0.063829787,4,0.06779661,-3,-0.066666667,6,0.139534884,-4,-0.075471698,-33,-0.38372093,13,0.178082192,-19,-0.327586207,-22,-0.275,19,0.31147541,-13,-0.156626506,8,0.106666667,-2,-0.025974026,5,0.079365079,2,0.032786885,6,0.109090909,-5,-0.277777778,3,0.2,2,0.153846154,-15,-0.241935484,-4,-0.060606061,5,0.081967213,10,0.204081633,3,0.065217391,-2,-0.041666667,11,0.323529412,1,0.03030303,6,0.222222222,3,0.075,-30,-0.428571429,21,0.428571429,-0.16,0.14,-0.21,-1.23,-0.17
2021/07/01,surabaya,7,-0.5,-0.866025404,0.31,0,0.1,29,49,62,46,7,38,32,15,31,14438.63619,3.5,9000,-0.3,0,0,0,1,0,0,0,0,0,-0.17,0.33,0.09,-0.16,0.32,0.13,0.14,0.24,0.14,-0.21,0.48,0.11,-1.23,0.39,0.15,47,49,53,43,39,58,60,70,83,49,68,63,10,13,18,44,47,62,63,59,49,42,45,34,49,43,40,14266.53773,14251.57667,14485.39318,3.5,3.5,3.5,9000,9000,9000,-0.3,-0.4,-0.5,0.12,0.259422435,0.138333333,0.180711557,0.08,0.24,0.091666667,0.153155694,0.15,0.085440037,0.111666667,0.089312187,0.106666667,0.348472859,0.11,0.228473193,-0.233333333,0.872142955,5.55E-17,0.635735794,-18,-0.382978723,6,0.139534884,2,0.033333333,-3,-0.06122449,-3,-0.3,-6,-0.136363636,-31,-0.492063492,-27,-0.642857143,-18,-0.367346939,-2,-0.040816327,-4,-0.075471698,-33,-0.38372093,4,0.102564103,-19,-0.327586207,-22,-0.275,-10,-0.142857143,-13,-0.156626506,8,0.106666667,-19,-0.279411765,5,0.079365079,2,0.032786885,-3,-0.230769231,-5,-0.277777778,3,0.2,-3,-0.063829787,-15,-0.241935484,-4,-0.060606061,4,0.06779661,10,0.204081633,3,0.065217391,-3,-0.066666667,11,0.323529412,1,0.03030303,6,0.139534884,3,0.075,-30,-0.428571429,0.08,0.07,0.05,0.14,0.2
2021/08/01,surabaya,8,-0.866025404,-0.5,0.39,0.03,0.2,38,62,61,38,10,48,34,14,30,14325.7135,3.5,9000,-0.4,0,0,0,1,0,0,0,0,0,0.2,-0.17,0.33,0.08,-0.16,0.32,0.07,0.14,0.24,0.05,-0.21,0.48,0.14,-1.23,0.39,29,47,49,49,43,39,62,60,70,46,49,68,7,10,13,38,44,47,32,63,59,15,42,45,31,49,43,14438.63619,14266.53773,14251.57667,3.5,3.5,3.5,9000,9000,9000,-0.3,-0.3,-0.4,0.133333333,0.276103845,0.151666667,0.196409436,-0.016666667,0.126622799,0.08,0.15504838,0.14,0.07,0.128333333,0.097860445,-0.046666667,0.142243922,0.078333333,0.224981481,-0.576666667,0.687192355,-0.105,0.687626352,9,0.310344828,13,0.265306122,-1,-0.016129032,-8,-0.173913043,3,0.428571429,10,0.263157895,2,0.0625,-1,-0.066666667,-1,-0.032258065,-18,-0.382978723,-2,-0.040816327,-4,-0.075471698,6,0.139534884,4,0.102564103,-19,-0.327586207,2,0.033333333,-10,-0.142857143,-13,-0.156626506,-3,-0.06122449,-19,-0.279411765,5,0.079365079,-3,-0.3,-3,-0.230769231,-5,-0.277777778,-6,-0.136363636,-3,-0.063829787,-15,-0.241935484,-31,-0.492063492,4,0.06779661,10,0.204081633,-27,-0.642857143,-3,-0.066666667,11,0.323529412,-18,-0.367346939,6,0.139534884,3,0.075,0.03,0.21,0.02,-0.64,0.37
2021/09/01,surabaya,9,-1,-1.84E-16,-0.95,0.03,-0.06,34,55,87,43,12,43,39,20,37,14185.67227,3.5,9000,-0.6,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,0.37,0.2,-0.17,0.03,0.08,-0.16,0.21,0.07,0.14,0.02,0.05,-0.21,-0.64,0.14,-1.23,38,29,47,62,49,43,61,62,60,38,46,49,10,7,10,48,38,44,34,32,63,14,15,42,30,31,49,14325.7135,14438.63619,14266.53773,3.5,3.5,3.5,9000,9000,9000,-0.4,-0.3,-0.3,0.146666667,0.254230866,0.115,0.228188519,0.023333333,0.060277138,0.06,0.162603813,0.136666667,0.070237692,0.155,0.060909769,0.07,0.06244998,0.098333333,0.224090755,-0.46,0.533291665,-0.345,0.65984089,-4,-0.105263158,-7,-0.112903226,26,0.426229508,5,0.131578947,2,0.2,-5,-0.104166667,5,0.147058824,6,0.428571429,7,0.233333333,9,0.310344828,-18,-0.382978723,-2,-0.040816327,13,0.265306122,6,0.139534884,4,0.102564103,-1,-0.016129032,2,0.033333333,-10,-0.142857143,-8,-0.173913043,-3,-0.06122449,-19,-0.279411765,3,0.428571429,-3,-0.3,-3,-0.230769231,10,0.263157895,-6,-0.136363636,-3,-0.063829787,2,0.0625,-31,-0.492063492,4,0.06779661,-1,-0.066666667,-27,-0.642857143,-3,-0.066666667,-1,-0.032258065,-18,-0.367346939,6,0.139534884,-0.04,0.13,0.14,-0.88,-0.13
2021/10/01,surabaya,10,-0.866025404,0.5,0.36,0.06,0.28,32,55,86,52,18,47,48,32,35,14127.4605,3.5,9000,-0.8,0,0,0,0,0,0,1,0,0,-0.13,0.37,0.2,-0.04,0.03,0.08,0.13,0.21,0.07,0.14,0.02,0.05,-0.88,-0.64,0.14,34,38,29,55,62,49,87,61,62,43,38,46,12,10,7,43,48,38,39,34,32,20,14,15,37,30,31,14185.67227,14325.7135,14438.63619,3.5,3.5,3.5,9000,9000,9000,-0.6,-0.4,-0.3,0.146666667,0.254230866,0.133333333,0.230188329,0.036666667,0.080208063,0.058333333,0.161792048,0.136666667,0.070237692,0.143333333,0.070332543,0.163333333,0.156311655,0.135,0.243536445,-0.483333333,0.493997301,-0.358333333,0.648549664,-2,-0.058823529,0,0,-1,-0.011494253,9,0.209302326,6,0.5,4,0.093023256,9,0.230769231,12,0.6,-2,-0.054054054,-4,-0.105263158,9,0.310344828,-18,-0.382978723,-7,-0.112903226,13,0.265306122,6,0.139534884,26,0.426229508,-1,-0.016129032,2,0.033333333,5,0.131578947,-8,-0.173913043,-3,-0.06122449,2,0.2,3,0.428571429,-3,-0.3,-5,-0.104166667,10,0.263157895,-6,-0.136363636,5,0.147058824,2,0.0625,-31,-0.492063492,6,0.428571429,-1,-0.066666667,-27,-0.642857143,7,0.233333333,-1,-0.032258065,-18,-0.367346939,0.12,0.07,0.33,0.07,0.2
2021/11/01,surabaya,11,-0.5,0.866025404,0.69,0.08,0.35,37,73,94,68,30,47,53,38,35,14192.18545,3.5,9000,-0.9,0,0,0,0,1,0,1,0,0,0.2,-0.13,0.37,0.12,-0.04,0.03,0.07,0.13,0.21,0.33,0.14,0.02,0.07,-0.88,-0.64,32,34,38,55,55,62,86,87,61,52,43,38,18,12,10,47,43,48,48,39,34,32,20,14,35,37,30,14127.4605,14185.67227,14325.7135,3.5,3.5,3.5,9000,9000,9000,-0.8,-0.6,-0.4,0.153333333,0.263122278,0.143333333,0.241467734,0.15,0.206639783,0.066666667,0.178400299,0.123333333,0.05033223,0.131666667,0.055287129,0.28,0.122882057,0.116666667,0.214817752,0.126666667,1.036162793,-0.225,0.875642621,5,0.15625,18,0.327272727,8,0.093023256,16,0.307692308,12,0.666666667,0,0,5,0.104166667,6,0.1875,0,0,-2,-0.058823529,-4,-0.105263158,9,0.310344828,0,0,-7,-0.112903226,13,0.265306122,-1,-0.011494253,26,0.426229508,-1,-0.016129032,9,0.209302326,5,0.131578947,-8,-0.173913043,6,0.5,2,0.2,3,0.428571429,4,0.093023256,-5,-0.104166667,10,0.263157895,9,0.230769231,5,0.147058824,2,0.0625,12,0.6,6,0.428571429,-1,-0.066666667,-2,-0.054054054,7,0.233333333,-1,-0.032258065,0.37,0.17,0.37,1.19,0.39
2021/12/01,surabaya,12,-2.45E-16,1,2.05,0.1,0.89,44,100,100,65,22,49,56,47,37,14257.2713,3.5,9000,-0.9,0,0,0,0,1,0,1,0,0,0.39,0.2,-0.13,0.37,0.12,-0.04,0.17,0.07,0.13,0.37,0.33,0.14,1.19,0.07,-0.88,37,32,34,73,55,55,94,86,87,68,52,43,30,18,12,47,47,43,53,48,39,38,32,20,35,35,37,14192.18545,14127.4605,14185.67227,3.5,3.5,3.5,9000,9000,9000,-0.9,-0.8,-0.6,0.413333333,0.225905585,0.28,0.26,0.353333333,0.225462488,0.188333333,0.233359522,0.133333333,0.055075705,0.135,0.056480085,0.383333333,0.061101009,0.226666667,0.180296053,1.193333333,1.125003704,0.366666667,1.200027777,7,0.189189189,27,0.369863014,6,0.063829787,-3,-0.044117647,-8,-0.266666667,2,0.042553191,3,0.056603774,9,0.236842105,2,0.057142857,5,0.15625,-2,-0.058823529,-4,-0.105263158,18,0.327272727,0,0,-7,-0.112903226,8,0.093023256,-1,-0.011494253,26,0.426229508,16,0.307692308,9,0.209302326,5,0.131578947,12,0.666666667,6,0.5,2,0.2,0,0,4,0.093023256,-5,-0.104166667,5,0.104166667,9,0.230769231,5,0.147058824,6,0.1875,12,0.6,6,0.428571429,0,0,-2,-0.054054054,7,0.233333333,0.57,0.16,0.45,2.32,0.65
2022/01/01,surabaya,1,0.5,0.866025404,1.43,0.51,-0.43,44,90,80,52,54,43,55,42,42,14263.56429,3.5,9000,-0.8,0,0,0,0,1,0,1,0,0,0.65,0.39,0.2,0.57,0.37,0.12,0.16,0.17,0.07,0.45,0.37,0.33,2.32,1.19,0.07,44,37,32,100,73,55,100,94,86,65,68,52,22,30,18,49,47,47,56,53,48,47,38,32,37,35,35,14257.2713,14192.18545,14127.4605,3.5,3.5,3.5,9000,9000,9000,-0.9,-0.9,-0.8,0.496666667,0.136137186,0.321666667,0.264606626,0.5,0.112694277,0.268333333,0.268433729,0.25,0.147309199,0.193333333,0.120443624,0.4,0.043588989,0.281666667,0.165338038,1.603333333,0.623083729,0.56,1.248663285,0,0,-10,-0.1,-20,-0.2,-13,-0.2,32,1.454545455,-6,-0.12244898,-1,-0.017857143,-5,-0.106382979,5,0.135135135,7,0.189189189,5,0.15625,-2,-0.058823529,27,0.369863014,18,0.327272727,0,0,6,0.063829787,8,0.093023256,-1,-0.011494253,-3,-0.044117647,16,0.307692308,9,0.209302326,-8,-0.266666667,12,0.666666667,6,0.5,2,0.042553191,0,0,4,0.093023256,3,0.056603774,5,0.104166667,9,0.230769231,9,0.236842105,6,0.1875,12,0.6,2,0.057142857,0,0,-2,-0.054054054,0.56,0.42,0.38,1.3,0.45
2022/02/01,surabaya,2,0.866025404,0.5,-0.5,0.42,-0.09,69,76,70,59,39,52,45,34,43,14279.30278,3.5,9000,-0.8,0,0,0,0,1,0,1,0,0,0.45,0.65,0.39,0.56,0.57,0.37,0.42,0.16,0.17,0.38,0.45,0.37,1.3,2.32,1.19,44,44,37,90,100,73,80,100,94,52,65,68,54,22,30,43,49,47,55,56,53,42,47,38,42,37,35,14263.56429,14257.2713,14192.18545,3.5,3.5,3.5,9000,9000,9000,-0.8,-0.9,-0.9,0.38,0.310966236,0.266666667,0.285983683,0.37,0.337786915,0.26,0.277920852,0.296666667,0.130511813,0.21,0.129769026,0.336666667,0.140118997,0.308333333,0.121887927,0.706666667,1.977911356,0.416666667,1.447489781,25,0.568181818,-14,-0.155555556,-10,-0.125,7,0.134615385,-15,-0.277777778,9,0.209302326,-10,-0.181818182,-8,-0.19047619,1,0.023809524,0,0,7,0.189189189,5,0.15625,-10,-0.1,27,0.369863014,18,0.327272727,-20,-0.2,6,0.063829787,8,0.093023256,-13,-0.2,-3,-0.044117647,16,0.307692308,32,1.454545455,-8,-0.266666667,12,0.666666667,-6,-0.12244898,2,0.042553191,0,0,-1,-0.017857143,3,0.056603774,5,0.104166667,-5,-0.106382979,9,0.236842105,6,0.1875,5,0.135135135,2,0.057142857,0,0,-0.02,0.31,0.18,-1.5,0.04
2022/03/01,surabaya,3,1,6.12E-17,1.46,0.12,0.39,78,75,67,71,100,60,65,44,67,14276.89591,3.5,9000,-0.9,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,0.04,0.45,0.65,-0.02,0.56,0.57,0.31,0.42,0.16,0.18,0.38,0.45,-1.5,1.3,2.32,69,44,44,76,90,100,70,80,100,59,52,65,39,54,22,52,43,49,45,55,56,34,42,47,43,42,37,14279.30278,14263.56429,14257.2713,3.5,3.5,3.5,9000,9000,9000,-0.8,-0.8,-0.9,0.396666667,0.333216646,0.405,0.25477441,0.206666667,0.310053759,0.28,0.255421221,0.233333333,0.234591844,0.183333333,0.161946493,0.193333333,0.18036999,0.288333333,0.159174956,0.12,1.450930736,0.656666667,1.301517064,9,0.130434783,-1,-0.013157895,-3,-0.042857143,12,0.203389831,61,1.564102564,8,0.153846154,20,0.444444444,10,0.294117647,24,0.558139535,25,0.568181818,0,0,7,0.189189189,-14,-0.155555556,-10,-0.1,27,0.369863014,-10,-0.125,-20,-0.2,6,0.063829787,7,0.134615385,-13,-0.2,-3,-0.044117647,-15,-0.277777778,32,1.454545455,-8,-0.266666667,9,0.209302326,-6,-0.12244898,2,0.042553191,-10,-0.181818182,-1,-0.017857143,3,0.056603774,-8,-0.19047619,-5,-0.106382979,9,0.236842105,1,0.023809524,5,0.135135135,2,0.057142857,0.08,-0.03,0.02,0.56,0.7
2022/04/01,surabaya,4,0.866025404,-0.5,1.29,0.08,3.15,59,59,66,60,44,43,69,56,71,14296.89526,3.5,12500,-1,1,0,1,0,0,0,1,1,0,0.7,0.04,0.45,0.08,-0.02,0.56,-0.03,0.31,0.42,0.02,0.18,0.38,0.56,-1.5,1.3,78,69,44,75,76,90,67,70,80,71,59,52,100,39,54,60,52,43,65,45,55,44,34,42,67,43,42,14276.89591,14279.30278,14263.56429,3.5,3.5,3.5,9000,9000,9000,-0.9,-0.8,-0.8,0.566666667,0.474271371,0.531666667,0.3144148,0.336666667,0.533510387,0.418333333,0.356281724,0.213333333,0.212210587,0.231666667,0.164610652,0.676666667,1.002014637,0.538333333,0.652178401,0.453333333,1.902244289,1.028333333,1.414021452,-19,-0.243589744,-16,-0.213333333,-1,-0.014925373,-11,-0.154929577,-56,-0.56,-17,-0.283333333,4,0.061538462,12,0.272727273,4,0.059701493,9,0.130434783,25,0.568181818,0,0,-1,-0.013157895,-14,-0.155555556,-10,-0.1,-3,-0.042857143,-10,-0.125,-20,-0.2,12,0.203389831,7,0.134615385,-13,-0.2,61,1.564102564,-15,-0.277777778,32,1.454545455,8,0.153846154,9,0.209302326,-6,-0.12244898,20,0.444444444,-10,-0.181818182,-1,-0.017857143,10,0.294117647,-8,-0.19047619,-5,-0.106382979,24,0.558139535,1,0.023809524,5,0.135135135,0.95,0.36,1.83,2.3,0.96
2022/05/01,surabaya,5,0.5,-0.866025404,0.71,0.2,1.11,36,53,59,51,23,44,96,75,46,14534.96267,3.5,12500,-0.9,0,1,0,0,0,0,1,0,0,0.96,0.7,0.04,0.95,0.08,-0.02,0.36,-0.03,0.31,1.83,0.02,0.18,2.3,0.56,-1.5,59,78,69,59,75,76,66,67,70,60,71,59,44,100,39,43,60,52,69,65,45,56,44,34,71,67,43,14296.89526,14276.89591,14279.30278,3.5,3.5,3.5,12500,9000,9000,-1,-0.9,-0.8,0.716666667,0.235442845,0.548333333,0.307988095,0.476666667,0.440037877,0.423333333,0.355677757,0.186666667,0.19857828,0.241666667,0.161915616,0.776666667,0.940762102,0.556666667,0.648032921,1.266666667,0.914840605,0.986666667,1.41198678,-23,-0.389830508,-6,-0.101694915,-7,-0.106060606,-9,-0.15,-21,-0.477272727,1,0.023255814,27,0.391304348,19,0.339285714,-25,-0.352112676,-19,-0.243589744,9,0.130434783,25,0.568181818,-16,-0.213333333,-1,-0.013157895,-14,-0.155555556,-1,-0.014925373,-3,-0.042857143,-10,-0.125,-11,-0.154929577,12,0.203389831,7,0.134615385,-56,-0.56,61,1.564102564,-15,-0.277777778,-17,-0.283333333,8,0.153846154,9,0.209302326,4,0.061538462,20,0.444444444,-10,-0.181818182,12,0.272727273,10,0.294117647,-8,-0.19047619,4,0.059701493,24,0.558139535,1,0.023809524,0.4,0.23,0.48,0.94,0.49
2022/06/01,surabaya,6,1.22E-16,-1,0.74,0.24,-0.02,38,74,62,43,19,53,76,67,49,14615.13048,3.5,12500,-0.8,0,0,0,1,0,0,1,0,0,0.49,0.96,0.7,0.4,0.95,0.08,0.23,0.36,-0.03,0.48,1.83,0.02,0.94,2.3,0.56,36,59,78,53,59,75,59,66,67,51,60,71,23,44,100,44,43,60,96,69,65,75,56,44,46,71,67,14534.96267,14296.89526,14276.89591,3.5,3.5,3.5,12500,12500,9000,-0.9,-1,-0.9,0.636666667,0.280416357,0.516666667,0.305199388,0.653333333,0.277548795,0.43,0.359332715,0.26,0.088881944,0.246666667,0.159331939,0.86,0.846581361,0.526666667,0.658047617,1.916666667,0.852310585,1.018333333,1.449502213,2,0.055555556,21,0.396226415,3,0.050847458,-8,-0.156862745,-4,-0.173913043,9,0.204545455,-20,-0.208333333,-8,-0.106666667,3,0.065217391,-23,-0.389830508,-19,-0.243589744,9,0.130434783,-6,-0.101694915,-16,-0.213333333,-1,-0.013157895,-7,-0.106060606,-1,-0.014925373,-3,-0.042857143,-9,-0.15,-11,-0.154929577,12,0.203389831,-21,-0.477272727,-56,-0.56,61,1.564102564,1,0.023255814,-17,-0.283333333,8,0.153846154,27,0.391304348,4,0.061538462,20,0.444444444,19,0.339285714,12,0.272727273,10,0.294117647,-25,-0.352112676,4,0.059701493,24,0.558139535,0.61,0.19,0.27,2.51,0.46
2022/07/01,surabaya,7,-0.5,-0.866025404,1.13,0.21,1.17,28,60,52,38,19,77,76,64,40,14909.45952,3.5,12500,-0.8,0,0,0,1,0,0,1,0,0,0.46,0.49,0.96,0.61,0.4,0.95,0.19,0.23,0.36,0.27,0.48,1.83,2.51,0.94,2.3,38,36,59,74,53,59,62,59,66,43,51,60,19,23,44,53,44,43,76,96,69,67,75,56,49,46,71,14615.13048,14534.96267,14296.89526,3.5,3.5,3.5,12500,12500,12500,-0.8,-0.9,-1,0.51,0.06244998,0.538333333,0.304132646,0.55,0.130766968,0.443333333,0.366533309,0.233333333,0.045092498,0.223333333,0.137646891,0.64,0.470850295,0.658333333,0.700497442,1.62,0.805791536,1.036666667,1.454464392,-10,-0.263157895,-14,-0.189189189,-10,-0.161290323,-5,-0.11627907,0,0,24,0.452830189,0,0,-3,-0.044776119,-9,-0.183673469,2,0.055555556,-23,-0.389830508,-19,-0.243589744,21,0.396226415,-6,-0.101694915,-16,-0.213333333,3,0.050847458,-7,-0.106060606,-1,-0.014925373,-8,-0.156862745,-9,-0.15,-11,-0.154929577,-4,-0.173913043,-21,-0.477272727,-56,-0.56,9,0.204545455,1,0.023255814,-17,-0.283333333,-20,-0.208333333,27,0.391304348,4,0.061538462,-8,-0.106666667,19,0.339285714,12,0.272727273,3,0.065217391,-25,-0.352112676,4,0.059701493,0.64,0.28,1.17,1.41,0.58
2022/08/01,surabaya,8,-0.866025404,-0.5,-1.49,0.5,0.21,37,49,66,38,14,51,61,41,52,14776.38318,3.75,12500,-0.9,0,0,0,1,0,0,1,0,1,0.58,0.46,0.49,0.64,0.61,0.4,0.28,0.19,0.23,1.17,0.27,0.48,1.41,2.51,0.94,28,38,36,60,74,53,52,62,59,38,43,51,19,19,23,77,53,44,76,76,96,64,67,75,40,49,46,14909.45952,14615.13048,14534.96267,3.5,3.5,3.5,12500,12500,12500,-0.8,-0.8,-0.9,0.433333333,0.161658075,0.575,0.238138615,0.346666667,0.482320778,0.411666667,0.419018695,0.283333333,0.09504385,0.235,0.148963083,0.59,0.503189825,0.683333333,0.682456348,0.34,2.859318101,0.803333333,1.965366802,9,0.321428571,-11,-0.183333333,14,0.269230769,0,0,-5,-0.263157895,-26,-0.337662338,-15,-0.197368421,-23,-0.359375,12,0.3,-10,-0.263157895,2,0.055555556,-23,-0.389830508,-14,-0.189189189,21,0.396226415,-6,-0.101694915,-10,-0.161290323,3,0.050847458,-7,-0.106060606,-5,-0.11627907,-8,-0.156862745,-9,-0.15,0,0,-4,-0.173913043,-21,-0.477272727,24,0.452830189,9,0.204545455,1,0.023255814,0,0,-20,-0.208333333,27,0.391304348,-3,-0.044776119,-8,-0.106666667,19,0.339285714,-9,-0.183673469,3,0.065217391,-25,-0.352112676,-0.21,0.38,0.33,-2.9,0.26
